game,batch,black,white,result,winner,score_black,moves,source,llm_moves,llm_illegal_moves,llm_api_problems,llm_api_seconds,llm_cost_usd
49,1,kata1-b15c192-s449394432-d140458288,kata1-b28c512nbt-s12313658112-d5687582971-playouts60,W+R,kata1-b28c512nbt-s12313658112-d5687582971-playouts60,0,43,katago_match,0,0,0,0.000000,0.000000000000
50,1,kata1-b28c512nbt-s7229617920-d4333415784,kata1-b18c384nbt-s9761732864-d4253420187-playouts600,W+R,kata1-b18c384nbt-s9761732864-d4253420187-playouts600,0,31,katago_match,0,0,0,0.000000,0.000000000000
51,1,kata1-b20c256x2-s3354994176-d716845198,kata1-b28c512nbt-s7229617920-d4333415784-playouts600,W+R,kata1-b28c512nbt-s7229617920-d4333415784-playouts600,0,33,katago_match,0,0,0,0.000000,0.000000000000
52,1,kata1-b28c512nbt-s12313658112-d5687582971-playouts600,kata1-b18c384nbt-s9761732864-d4253420187-playouts60,0,,0.5,44,katago_match,0,0,0,0.000000,0.000000000000
53,1,kata1-b10c128-s501483520-d110698189,kata1-b28c512nbt-s12313658112-d5687582971-playouts600,W+R,kata1-b28c512nbt-s12313658112-d5687582971-playouts600,0,43,katago_match,0,0,0,0.000000,0.000000000000
54,1,kata1-b15c192-s798345984-d202388589,kata1-b28c512nbt-s12313658112-d5687582971-playouts60,W+R,kata1-b28c512nbt-s12313658112-d5687582971-playouts60,0,37,katago_match,0,0,0,0.000000,0.000000000000
55,1,kata1-b10c128-s56992512-d31122236,kata1-b28c512nbt-s7229617920-d4333415784-playouts600,W+R,kata1-b28c512nbt-s7229617920-d4333415784-playouts600,0,29,katago_match,0,0,0,0.000000,0.000000000000
56,1,kata1-b20c256x2-s1039565568-d285739972,kata1-b18c384nbt-s9761732864-d4253420187-playouts600,W+R,kata1-b18c384nbt-s9761732864-d4253420187-playouts600,0,47,katago_match,0,0,0,0.000000,0.000000000000
57,1,kata1-b18c384nbt-s9761732864-d4253420187,kata1-b18c384nbt-s9761732864-d4253420187-playouts600,W+R,kata1-b18c384nbt-s9761732864-d4253420187-playouts600,0,45,katago_match,0,0,0,0.000000,0.000000000000
58,1,kata1-b6c96-s141089536-d21243181,kata1-b28c512nbt-s8566598912-d4691918754-playouts600,W+2,kata1-b28c512nbt-s8566598912-d4691918754-playouts600,0,36,katago_match,0,0,0,0.000000,0.000000000000
59,1,kata1-b10c128-s41138688-d27396855,kata1-b28c512nbt-s7229617920-d4333415784-playouts600,W+R,kata1-b28c512nbt-s7229617920-d4333415784-playouts600,0,51,katago_match,0,0,0,0.000000,0.000000000000
60,1,kata1-b20c256x2-s1039565568-d285739972,kata1-b28c512nbt-s12313658112-d5687582971-playouts60,W+R,kata1-b28c512nbt-s12313658112-d5687582971-playouts60,0,29,katago_match,0,0,0,0.000000,0.000000000000
61,1,kata1-b28c512nbt-s12313658112-d5687582971-playouts600,kata1-b28c512nbt-s8566598912-d4691918754-playouts600,B+R,kata1-b28c512nbt-s12313658112-d5687582971-playouts600,1,56,katago_match,0,0,0,0.000000,0.000000000000
62,1,kata1-b28c512nbt-s12313658112-d5687582971-playouts60,kata1-b28c512nbt-s12313658112-d5687582971-playouts600,W+R,kata1-b28c512nbt-s12313658112-d5687582971-playouts600,0,41,katago_match,0,0,0,0.000000,0.000000000000
63,1,kata1-b10c128-s41138688-d27396855,kata1-b28c512nbt-s8566598912-d4691918754-playouts60,W+R,kata1-b28c512nbt-s8566598912-d4691918754-playouts60,0,43,katago_match,0,0,0,0.000000,0.000000000000
64,1,kata1-b20c256x2-s2430231552-d525879064,kata1-b28c512nbt-s7229617920-d4333415784-playouts60,W+R,kata1-b28c512nbt-s7229617920-d4333415784-playouts60,0,55,katago_match,0,0,0,0.000000,0.000000000000
65,1,kata1-b15c192-s172540416-d88080224,kata1-b28c512nbt-s7229617920-d4333415784-playouts600,W+R,kata1-b28c512nbt-s7229617920-d4333415784-playouts600,0,41,katago_match,0,0,0,0.000000,0.000000000000
66,1,kata1-b20c256x2-s5055114240-d1149032340,kata1-b28c512nbt-s7229617920-d4333415784-playouts60,W+R,kata1-b28c512nbt-s7229617920-d4333415784-playouts60,0,33,katago_match,0,0,0,0.000000,0.000000000000
67,1,kata1-b10c128-s41138688-d27396855,kata1-b28c512nbt-s7229617920-d4333415784-playouts60,W+R,kata1-b28c512nbt-s7229617920-d4333415784-playouts60,0,37,katago_match,0,0,0,0.000000,0.000000000000
68,1,kata1-b15c192-s449394432-d140458288,kata1-b28c512nbt-s7229617920-d4333415784-playouts600,W+R,kata1-b28c512nbt-s7229617920-d4333415784-playouts600,0,43,katago_match,0,0,0,0.000000,0.000000000000
69,1,kata1-b40c256x2-s4120339456-d1045882697,kata1-b18c384nbt-s9761732864-d4253420187-playouts60,W+R,kata1-b18c384nbt-s9761732864-d4253420187-playouts60,0,49,katago_match,0,0,0,0.000000,0.000000000000
70,1,kata1-b10c128-s182492416-d63545831,kata1-b28c512nbt-s7229617920-d4333415784-playouts60,W+R,kata1-b28c512nbt-s7229617920-d4333415784-playouts60,0,51,katago_match,0,0,0,0.000000,0.000000000000
71,1,kata1-b28c512nbt-s12313658112-d5687582971-playouts60,kata1-b18c384nbt-s9761732864-d4253420187-playouts60,0,,0.5,55,katago_match,0,0,0,0.000000,0.000000000000
72,1,kata1-b28c512nbt-s8566598912-d4691918754-playouts60,kata1-b18c384nbt-s9761732864-d4253420187-playouts60,B+R,kata1-b28c512nbt-s8566598912-d4691918754-playouts60,1,36,katago_match,0,0,0,0.000000,0.000000000000
73,1,kata1-b10c128-s356821760-d90717864,kata1-b28c512nbt-s7229617920-d4333415784-playouts60,W+R,kata1-b28c512nbt-s7229617920-d4333415784-playouts60,0,39,katago_match,0,0,0,0.000000,0.000000000000
74,1,kata1-b60c320-s6678602752-d3043834427,kata1-b18c384nbt-s9761732864-d4253420187-playouts600,W+R,kata1-b18c384nbt-s9761732864-d4253420187-playouts600,0,33,katago_match,0,0,0,0.000000,0.000000000000
75,1,kata1-b10c128-s501483520-d110698189,kata1-b28c512nbt-s7229617920-d4333415784-playouts60,W+R,kata1-b28c512nbt-s7229617920-d4333415784-playouts60,0,27,katago_match,0,0,0,0.000000,0.000000000000
76,1,kata1-b40c256x2-s4833666560-d1179059206,kata1-b28c512nbt-s12313658112-d5687582971-playouts600,W+R,kata1-b28c512nbt-s12313658112-d5687582971-playouts600,0,45,katago_match,0,0,0,0.000000,0.000000000000
77,1,kata1-b20c256x2-s1039565568-d285739972,kata1-b28c512nbt-s12313658112-d5687582971-playouts60,W+R,kata1-b28c512nbt-s12313658112-d5687582971-playouts60,0,49,katago_match,0,0,0,0.000000,0.000000000000
78,1,kata1-b15c192-s315428352-d115173910,kata1-b28c512nbt-s12313658112-d5687582971-playouts60,W+R,kata1-b28c512nbt-s12313658112-d5687582971-playouts60,0,39,katago_match,0,0,0,0.000000,0.000000000000
79,1,kata1-b40c256x2-s4833666560-d1179059206,kata1-b18c384nbt-s9761732864-d4253420187-playouts600,W+R,kata1-b18c384nbt-s9761732864-d4253420187-playouts600,0,27,katago_match,0,0,0,0.000000,0.000000000000
80,1,kata1-b20c256x2-s1610809600-d384128195,kata1-b18c384nbt-s9761732864-d4253420187-playouts600,W+R,kata1-b18c384nbt-s9761732864-d4253420187-playouts600,0,59,katago_match,0,0,0,0.000000,0.000000000000
81,1,kata1-b15c192-s1062526208-d272346422,kata1-b28c512nbt-s7229617920-d4333415784-playouts60,W+R,kata1-b28c512nbt-s7229617920-d4333415784-playouts60,0,57,katago_match,0,0,0,0.000000,0.000000000000
82,1,kata1-b15c192-s172540416-d88080224,kata1-b28c512nbt-s7229617920-d4333415784-playouts600,W+R,kata1-b28c512nbt-s7229617920-d4333415784-playouts600,0,47,katago_match,0,0,0,0.000000,0.000000000000
83,1,kata1-b28c512nbt-s7229617920-d4333415784-playouts60,kata1-b18c384nbt-s9761732864-d4253420187-playouts60,0,,0.5,53,katago_match,0,0,0,0.000000,0.000000000000
84,1,kata1-b28c512nbt-s7229617920-d4333415784-playouts60,kata1-b18c384nbt-s9761732864-d4253420187-playouts600,0,,0.5,43,katago_match,0,0,0,0.000000,0.000000000000
85,1,kata1-b28c512nbt-s12313658112-d5687582971,kata1-b28c512nbt-s7229617920-d4333415784-playouts60,W+R,kata1-b28c512nbt-s7229617920-d4333415784-playouts60,0,49,katago_match,0,0,0,0.000000,0.000000000000
86,1,kata1-b20c256x2-s668214784-d222255714,kata1-b28c512nbt-s7229617920-d4333415784-playouts60,W+R,kata1-b28c512nbt-s7229617920-d4333415784-playouts60,0,53,katago_match,0,0,0,0.000000,0.000000000000
87,1,kata1-b15c192-s449394432-d140458288,kata1-b28c512nbt-s12313658112-d5687582971-playouts600,W+R,kata1-b28c512nbt-s12313658112-d5687582971-playouts600,0,45,katago_match,0,0,0,0.000000,0.000000000000
88,1,kata1-b28c512nbt-s12313658112-d5687582971,kata1-b18c384nbt-s9761732864-d4253420187-playouts60,W+R,kata1-b18c384nbt-s9761732864-d4253420187-playouts60,0,35,katago_match,0,0,0,0.000000,0.000000000000
89,1,kata1-b60c320-s6678602752-d3043834427,kata1-b18c384nbt-s9761732864-d4253420187-playouts60,W+R,kata1-b18c384nbt-s9761732864-d4253420187-playouts60,0,37,katago_match,0,0,0,0.000000,0.000000000000
90,1,kata1-b20c256x2-s3354994176-d716845198,kata1-b28c512nbt-s12313658112-d5687582971-playouts60,W+R,kata1-b28c512nbt-s12313658112-d5687582971-playouts60,0,33,katago_match,0,0,0,0.000000,0.000000000000
91,1,kata1-b28c512nbt-s12313658112-d5687582971-playouts60,kata1-b28c512nbt-s8566598912-d4691918754-playouts60,0,,0.5,64,katago_match,0,0,0,0.000000,0.000000000000
92,1,kata1-b40c256x2-s4833666560-d1179059206,kata1-b18c384nbt-s9761732864-d4253420187-playouts60,W+R,kata1-b18c384nbt-s9761732864-d4253420187-playouts60,0,33,katago_match,0,0,0,0.000000,0.000000000000
93,1,kata1-b40c256x2-s4120339456-d1045882697,kata1-b28c512nbt-s7229617920-d4333415784-playouts60,0,,0.5,73,katago_match,0,0,0,0.000000,0.000000000000
94,1,kata1-b40c256x2-s4120339456-d1045882697,kata1-b28c512nbt-s12313658112-d5687582971-playouts600,W+R,kata1-b28c512nbt-s12313658112-d5687582971-playouts600,0,45,katago_match,0,0,0,0.000000,0.000000000000
95,1,kata1-b60c320-s6678602752-d3043834427,kata1-b28c512nbt-s8566598912-d4691918754-playouts600,W+R,kata1-b28c512nbt-s8566598912-d4691918754-playouts600,0,37,katago_match,0,0,0,0.000000,0.000000000000
96,1,kata1-b20c256x2-s668214784-d222255714,kata1-b28c512nbt-s8566598912-d4691918754-playouts60,W+R,kata1-b28c512nbt-s8566598912-d4691918754-playouts60,0,29,katago_match,0,0,0,0.000000,0.000000000000
97,1,kata1-b28c512nbt-s12313658112-d5687582971,kata1-b28c512nbt-s8566598912-d4691918754-playouts60,0,,0.5,80,katago_match,0,0,0,0.000000,0.000000000000
98,1,kata1-b10c128-s146897408-d54258564,kata1-b18c384nbt-s9761732864-d4253420187-playouts600,W+R,kata1-b18c384nbt-s9761732864-d4253420187-playouts600,0,49,katago_match,0,0,0,0.000000,0.000000000000
99,1,kata1-b10c128-s56992512-d31122236,kata1-b28c512nbt-s7229617920-d4333415784-playouts600,W+2,kata1-b28c512nbt-s7229617920-d4333415784-playouts600,0,50,katago_match,0,0,0,0.000000,0.000000000000
100,1,kata1-b28c512nbt-s7229617920-d4333415784,kata1-b28c512nbt-s7229617920-d4333415784-playouts60,W+R,kata1-b28c512nbt-s7229617920-d4333415784-playouts60,0,59,katago_match,0,0,0,0.000000,0.000000000000
101,1,kata1-b20c256x2-s3354994176-d716845198,kata1-b28c512nbt-s8566598912-d4691918754-playouts600,W+R,kata1-b28c512nbt-s8566598912-d4691918754-playouts600,0,37,katago_match,0,0,0,0.000000,0.000000000000
102,1,kata1-b40c256-s11840935168-d2898845681,kata1-b28c512nbt-s12313658112-d5687582971-playouts600,0,,0.5,78,katago_match,0,0,0,0.000000,0.000000000000
103,1,kata1-b10c128-s501483520-d110698189,kata1-b28c512nbt-s12313658112-d5687582971-playouts600,W+R,kata1-b28c512nbt-s12313658112-d5687582971-playouts600,0,71,katago_match,0,0,0,0.000000,0.000000000000
104,1,kata1-b40c256x2-s4833666560-d1179059206,kata1-b18c384nbt-s9761732864-d4253420187-playouts60,W+R,kata1-b18c384nbt-s9761732864-d4253420187-playouts60,0,27,katago_match,0,0,0,0.000000,0.000000000000
105,1,kata1-b20c256x2-s1039565568-d285739972,kata1-b28c512nbt-s7229617920-d4333415784-playouts600,W+R,kata1-b28c512nbt-s7229617920-d4333415784-playouts600,0,47,katago_match,0,0,0,0.000000,0.000000000000
106,1,kata1-b40c256-s11840935168-d2898845681,kata1-b18c384nbt-s9761732864-d4253420187-playouts60,0,,0.5,43,katago_match,0,0,0,0.000000,0.000000000000
107,1,kata1-b28c512nbt-s12313658112-d5687582971-playouts60,kata1-b28c512nbt-s12313658112-d5687582971-playouts600,0,,0.5,68,katago_match,0,0,0,0.000000,0.000000000000
108,1,kata1-b20c256-s241116160-d150094945,kata1-b28c512nbt-s8566598912-d4691918754-playouts600,W+R,kata1-b28c512nbt-s8566598912-d4691918754-playouts600,0,27,katago_match,0,0,0,0.000000,0.000000000000
109,1,kata1-b18c384nbt-s9761732864-d4253420187,kata1-b28c512nbt-s12313658112-d5687582971-playouts60,W+R,kata1-b28c512nbt-s12313658112-d5687582971-playouts60,0,31,katago_match,0,0,0,0.000000,0.000000000000
110,1,kata1-b20c256x2-s1039565568-d285739972,kata1-b18c384nbt-s9761732864-d4253420187-playouts600,W+R,kata1-b18c384nbt-s9761732864-d4253420187-playouts600,0,39,katago_match,0,0,0,0.000000,0.000000000000
111,1,kata1-b18c384nbt-s9761732864-d4253420187,kata1-b28c512nbt-s8566598912-d4691918754-playouts60,W+R,kata1-b28c512nbt-s8566598912-d4691918754-playouts60,0,33,katago_match,0,0,0,0.000000,0.000000000000
112,1,kata1-b20c256x2-s3354994176-d716845198,kata1-b28c512nbt-s7229617920-d4333415784-playouts60,0,,0.5,47,katago_match,0,0,0,0.000000,0.000000000000
113,1,kata1-b20c256x2-s5055114240-d1149032340,kata1-b18c384nbt-s9761732864-d4253420187-playouts600,W+R,kata1-b18c384nbt-s9761732864-d4253420187-playouts600,0,43,katago_match,0,0,0,0.000000,0.000000000000
114,1,kata1-b28c512nbt-s8566598912-d4691918754,kata1-b18c384nbt-s9761732864-d4253420187-playouts60,W+R,kata1-b18c384nbt-s9761732864-d4253420187-playouts60,0,55,katago_match,0,0,0,0.000000,0.000000000000
115,1,kata1-b20c256x2-s1039565568-d285739972,kata1-b28c512nbt-s12313658112-d5687582971-playouts600,W+R,kata1-b28c512nbt-s12313658112-d5687582971-playouts600,0,55,katago_match,0,0,0,0.000000,0.000000000000
116,1,kata1-b20c256x2-s2430231552-d525879064,kata1-b28c512nbt-s7229617920-d4333415784-playouts60,W+R,kata1-b28c512nbt-s7229617920-d4333415784-playouts60,0,47,katago_match,0,0,0,0.000000,0.000000000000
117,1,kata1-b40c256-s8049900800-d1952632576,kata1-b28c512nbt-s8566598912-d4691918754-playouts60,W+R,kata1-b28c512nbt-s8566598912-d4691918754-playouts60,0,53,katago_match,0,0,0,0.000000,0.000000000000
118,1,kata1-b40c256x2-s4120339456-d1045882697,kata1-b28c512nbt-s8566598912-d4691918754-playouts60,W+R,kata1-b28c512nbt-s8566598912-d4691918754-playouts60,0,43,katago_match,0,0,0,0.000000,0.000000000000
119,1,kata1-b6c96-s152505856-d23152636,kata1-b28c512nbt-s12313658112-d5687582971-playouts60,W+R,kata1-b28c512nbt-s12313658112-d5687582971-playouts60,0,35,katago_match,0,0,0,0.000000,0.000000000000
120,1,kata1-b40c256x2-s4120339456-d1045882697,kata1-b28c512nbt-s8566598912-d4691918754-playouts600,W+R,kata1-b28c512nbt-s8566598912-d4691918754-playouts600,0,31,katago_match,0,0,0,0.000000,0.000000000000
121,1,kata1-b40c256-s5793846528-d1395151722,kata1-b28c512nbt-s8566598912-d4691918754-playouts600,W+R,kata1-b28c512nbt-s8566598912-d4691918754-playouts600,0,55,katago_match,0,0,0,0.000000,0.000000000000
122,1,kata1-b28c512nbt-s7229617920-d4333415784,kata1-b28c512nbt-s12313658112-d5687582971-playouts60,0,,0.5,69,katago_match,0,0,0,0.000000,0.000000000000
123,1,kata1-b20c256x2-s668214784-d222255714,kata1-b28c512nbt-s7229617920-d4333415784-playouts600,W+R,kata1-b28c512nbt-s7229617920-d4333415784-playouts600,0,33,katago_match,0,0,0,0.000000,0.000000000000
124,1,kata1-b40c256-s5793846528-d1395151722,kata1-b28c512nbt-s7229617920-d4333415784-playouts600,W+R,kata1-b28c512nbt-s7229617920-d4333415784-playouts600,0,57,katago_match,0,0,0,0.000000,0.000000000000
125,1,kata1-b20c256x2-s1039565568-d285739972,kata1-b28c512nbt-s7229617920-d4333415784-playouts60,W+R,kata1-b28c512nbt-s7229617920-d4333415784-playouts60,0,51,katago_match,0,0,0,0.000000,0.000000000000
