game,batch,black,white,result,winner,score_black,moves,source,llm_moves,llm_illegal_moves,llm_api_problems,llm_api_seconds,llm_cost_usd
14,7,kata1-b6c96-s16525312-d2925067-temp-0.5,gpt6-astra-high-api-multi,B+R,kata1-b6c96-s16525312-d2925067-temp-0.5,1,70,openai_responses_api,35,0,0,445.733958,1.260040000000
15,8,gpt6-astra-high-api-multi,kata1-b6c96-s16525312-d2925067-temp-0.5,B+7.0,gpt6-astra-high-api-multi,1,82,openai_responses_api,41,0,0,532.127135,1.849110000000
16,8,kata1-b6c96-s16525312-d2925067-temp-0.5,gpt6-astra-high-api-multi,W+R,gpt6-astra-high-api-multi,0,53,openai_responses_api,26,0,0,183.468929,0.746492000000
17,9,gpt6-astra-high-api-multi,kata1-b6c96-s16525312-d2925067,W+6.0,kata1-b6c96-s16525312-d2925067,0,60,openai_responses_api,30,0,0,210.462835,0.779282000000
18,9,kata1-b6c96-s16525312-d2925067,gpt6-astra-high-api-multi,B+R,kata1-b6c96-s16525312-d2925067,1,64,openai_responses_api,32,0,0,334.601804,1.065498000000
19,10,gpt6-astra-high-api-multi,kata1-b6c96-s15704832-d2832803,B+7.0,gpt6-astra-high-api-multi,1,79,openai_responses_api,40,0,0,557.948849,1.943420000000
20,10,kata1-b6c96-s15704832-d2832803,gpt6-astra-high-api-multi,B+R,kata1-b6c96-s15704832-d2832803,1,76,openai_responses_api,38,0,0,337.727267,1.187884000000
21,11,gpt6-astra-high-api-multi,kata1-b6c96-s16525312-d2925067-temp-0.5,B+6.0,gpt6-astra-high-api-multi,1,73,openai_responses_api,37,0,0,246.285386,1.042660000000
22,11,kata1-b6c96-s16525312-d2925067-temp-0.5,gpt6-astra-high-api-multi,W+R,gpt6-astra-high-api-multi,0,45,openai_responses_api,22,0,0,166.368016,0.493232000000
23,12,gpt6-astra-high-api-multi,kata1-b6c96-s16525312-d2925067,B+4.0,gpt6-astra-high-api-multi,1,53,openai_responses_api,27,0,0,240.539451,0.850800000000
24,12,kata1-b6c96-s16525312-d2925067,gpt6-astra-high-api-multi,B+20.0,kata1-b6c96-s16525312-d2925067,1,79,openai_responses_api,39,0,0,420.201287,1.593332000000
25,13,gpt6-astra-high-api-multi,kata1-b6c96-s16525312-d2925067,B+R,gpt6-astra-high-api-multi,1,70,openai_responses_api,35,0,0,398.329094,1.161706000000
26,13,kata1-b6c96-s16525312-d2925067,gpt6-astra-high-api-multi,B+R,kata1-b6c96-s16525312-d2925067,1,68,openai_responses_api,34,0,0,313.342975,1.176008000000
27,14,gpt6-astra-high-api-multi,kata1-b6c96-s16525312-d2925067,B+R,gpt6-astra-high-api-multi,1,74,openai_responses_api,37,0,0,190.338354,0.981106000000
28,14,kata1-b6c96-s16525312-d2925067,gpt6-astra-high-api-multi,W+R,gpt6-astra-high-api-multi,0,41,openai_responses_api,20,0,0,136.310496,0.522478000000
29,15,gpt6-astra-high-api-multi,kata1-b6c96-s16525312-d2925067,W+R,kata1-b6c96-s16525312-d2925067,0,73,openai_responses_api,37,0,0,405.238059,1.260674000000
30,15,kata1-b6c96-s16525312-d2925067,gpt6-astra-high-api-multi,B+R,kata1-b6c96-s16525312-d2925067,1,72,openai_responses_api,36,0,0,315.105491,1.086886000000
