game,batch,black,white,result,winner,score_black,moves,source,llm_moves,llm_illegal_moves,llm_api_problems,llm_api_seconds,llm_cost_usd
51,1,kata1-b20c256x2-s2430231552-d525879064,kata1-b6c96-s89508352-d13124432,B+2,kata1-b20c256x2-s2430231552-d525879064,1,35,katago_match,0,0,0,0.000000,0.000000000000
52,1,kata1-b6c96-s8080640-d1961030-temp-0.3,kata1-b10c128-s501483520-d110698189,W+R,kata1-b10c128-s501483520-d110698189,0,61,katago_match,0,0,0,0.000000,0.000000000000
53,1,kata1-b6c96-s78659584-d11478487,kata1-b6c96-s22371328-d3612586,B+R,kata1-b6c96-s78659584-d11478487,1,34,katago_match,0,0,0,0.000000,0.000000000000
54,1,kata1-b10c128-s182492416-d63545831,kata1-b6c96-s24455424-d3879081,B+R,kata1-b10c128-s182492416-d63545831,1,62,katago_match,0,0,0,0.000000,0.000000000000
55,1,kata1-b6c96-s28460288-d4388379,kata1-b6c96-s938496-d1208807,B+74,kata1-b6c96-s28460288-d4388379,1,98,katago_match,0,0,0,0.000000,0.000000000000
56,1,kata1-b15c192-s230670592-d99188084,kata1-b10c128-s182492416-d63545831,B+R,kata1-b15c192-s230670592-d99188084,1,52,katago_match,0,0,0,0.000000,0.000000000000
57,1,kata1-b6c96-s4136960-d1510003-temp-0.7,kata1-b6c96-s63439616-d9138325,W+R,kata1-b6c96-s63439616-d9138325,0,63,katago_match,0,0,0,0.000000,0.000000000000
58,1,kata1-b6c96-s5214720-d1690538,kata1-b6c96-s1995008-d1329786,B+36,kata1-b6c96-s5214720-d1690538,1,99,katago_match,0,0,0,0.000000,0.000000000000
59,1,kata1-b6c96-s22371328-d3612586,kata1-b6c96-s20302336-d3388395,B+R,kata1-b6c96-s22371328-d3612586,1,40,katago_match,0,0,0,0.000000,0.000000000000
60,1,kata1-b20c256-s241116160-d150094945,kata1-b6c96-s12849664-d2510774,B+R,kata1-b20c256-s241116160-d150094945,1,54,katago_match,0,0,0,0.000000,0.000000000000
61,1,kata1-b6c96-s8982784-d2082583-temp-0.5,kata1-zhizi-b40c768nbt-fdx6c,W+R,kata1-zhizi-b40c768nbt-fdx6c,0,33,katago_match,0,0,0,0.000000,0.000000000000
62,1,kata1-b6c96-s4136960-d1510003,kata1-b6c96-s115648256-d17228996,W+R,kata1-b6c96-s115648256-d17228996,0,59,katago_match,0,0,0,0.000000,0.000000000000
63,1,kata1-b6c96-s24455424-d3879081,kata1-b6c96-s13733120-d2631546,B+R,kata1-b6c96-s24455424-d3879081,1,40,katago_match,0,0,0,0.000000,0.000000000000
64,1,kata1-b20c256x2-s1039565568-d285739972,kata1-b6c96-s41312768-d6061202,B+R,kata1-b20c256x2-s1039565568-d285739972,1,36,katago_match,0,0,0,0.000000,0.000000000000
65,1,kata1-b6c96-s83588096-d12203675,kata1-b6c96-s48921344-d7092247,W+2,kata1-b6c96-s48921344-d7092247,0,55,katago_match,0,0,0,0.000000,0.000000000000
66,1,kata1-b40c256x2-s4120339456-d1045882697,kata1-b15c192-s315428352-d115173910,B+R,kata1-b40c256x2-s4120339456-d1045882697,1,38,katago_match,0,0,0,0.000000,0.000000000000
67,1,kata1-b6c96-s24455424-d3879081,kata1-b6c96-s5214720-d1690538,B+R,kata1-b6c96-s24455424-d3879081,1,60,katago_match,0,0,0,0.000000,0.000000000000
68,1,kata1-b6c96-s152505856-d23152636,kata1-b6c96-s28460288-d4388379,B+R,kata1-b6c96-s152505856-d23152636,1,30,katago_match,0,0,0,0.000000,0.000000000000
69,1,kata1-b6c96-s4136960-d1510003,kata1-zhizi-b40c768nbt-fdx6c,W+R,kata1-zhizi-b40c768nbt-fdx6c,0,73,katago_match,0,0,0,0.000000,0.000000000000
70,1,kata1-b6c96-s56669696-d8173106,kata1-b6c96-s20302336-d3388395,B+R,kata1-b6c96-s56669696-d8173106,1,42,katago_match,0,0,0,0.000000,0.000000000000
71,1,kata1-b6c96-s8982784-d2082583-temp-0.7,kata1-b6c96-s8982784-d2082583,W+R,kata1-b6c96-s8982784-d2082583,0,69,katago_match,0,0,0,0.000000,0.000000000000
72,1,kata1-b6c96-s14649344-d2727367-temp-0.9,kata1-b6c96-s48921344-d7092247,W+R,kata1-b6c96-s48921344-d7092247,0,33,katago_match,0,0,0,0.000000,0.000000000000
73,1,kata1-b6c96-s63439616-d9138325,kata1-b6c96-s24455424-d3879081,B+R,kata1-b6c96-s63439616-d9138325,1,50,katago_match,0,0,0,0.000000,0.000000000000
74,1,kata1-b6c96-s5214720-d1690538-temp-0.7,kata1-b6c96-s89508352-d13124432,W+R,kata1-b6c96-s89508352-d13124432,0,65,katago_match,0,0,0,0.000000,0.000000000000
75,1,kata1-b6c96-s73091584-d10630987,kata1-b6c96-s46949632-d6822967,B+R,kata1-b6c96-s73091584-d10630987,1,44,katago_match,0,0,0,0.000000,0.000000000000
76,1,kata1-b40c256-s11840935168-d2898845681,kata1-b6c96-s175395328-d26788732,B+R,kata1-b40c256-s11840935168-d2898845681,1,62,katago_match,0,0,0,0.000000,0.000000000000
77,1,kata1-b20c256-s241116160-d150094945,kata1-b6c96-s22371328-d3612586,B+R,kata1-b20c256-s241116160-d150094945,1,66,katago_match,0,0,0,0.000000,0.000000000000
78,1,kata1-b6c96-s141089536-d21243181,kata1-b6c96-s26363136-d4119819,B+R,kata1-b6c96-s141089536-d21243181,1,64,katago_match,0,0,0,0.000000,0.000000000000
79,1,kata1-b40c256-s5793846528-d1395151722,kata1-b6c96-s122554112-d18283013,B+R,kata1-b40c256-s5793846528-d1395151722,1,52,katago_match,0,0,0,0.000000,0.000000000000
80,1,kata1-b20c256-s241116160-d150094945,kata1-b6c96-s83588096-d12203675,0,,0.5,32,katago_match,0,0,0,0.000000,0.000000000000
81,1,kata1-b10c128-s258941696-d77667876,kata1-b6c96-s37368064-d5536083,B+R,kata1-b10c128-s258941696-d77667876,1,64,katago_match,0,0,0,0.000000,0.000000000000
82,1,kata1-b6c96-s83588096-d12203675,kata1-b6c96-s28460288-d4388379,B+R,kata1-b6c96-s83588096-d12203675,1,46,katago_match,0,0,0,0.000000,0.000000000000
83,1,kata1-b28c512nbt-s12313658112-d5687582971,kata1-b6c96-s152505856-d23152636,B+R,kata1-b28c512nbt-s12313658112-d5687582971,1,36,katago_match,0,0,0,0.000000,0.000000000000
84,1,kata1-b28c512nbt-s12313658112-d5687582971,kata1-b6c96-s8080640-d1961030,B+R,kata1-b28c512nbt-s12313658112-d5687582971,1,60,katago_match,0,0,0,0.000000,0.000000000000
85,1,kata1-b6c96-s1995008-d1329786-temp-0.9,kata1-b6c96-s73091584-d10630987,W+88,kata1-b6c96-s73091584-d10630987,0,90,katago_match,0,0,0,0.000000,0.000000000000
86,1,kata1-b15c192-s172540416-d88080224,kata1-b6c96-s6127360-d1754797,B+R,kata1-b15c192-s172540416-d88080224,1,58,katago_match,0,0,0,0.000000,0.000000000000
87,1,kata1-b6c96-s175395328-d26788732,kata1-b6c96-s48921344-d7092247,B+R,kata1-b6c96-s175395328-d26788732,1,42,katago_match,0,0,0,0.000000,0.000000000000
88,1,kata1-b6c96-s938496-d1208807-temp-0.3,kata1-zhizi-b40c768nbt-fdx6c,W+88,kata1-zhizi-b40c768nbt-fdx6c,0,104,katago_match,0,0,0,0.000000,0.000000000000
89,1,kata1-b6c96-s5214720-d1690538-temp-0.7,kata1-b20c256-s241116160-d150094945,W+R,kata1-b20c256-s241116160-d150094945,0,65,katago_match,0,0,0,0.000000,0.000000000000
90,1,kata1-b20c256x2-s5055114240-d1149032340,kata1-b6c96-s46949632-d6822967,B+R,kata1-b20c256x2-s5055114240-d1149032340,1,20,katago_match,0,0,0,0.000000,0.000000000000
91,1,kata1-b6c96-s4136960-d1510003,kata1-b6c96-s31390976-d4781382,W+R,kata1-b6c96-s31390976-d4781382,0,51,katago_match,0,0,0,0.000000,0.000000000000
92,1,kata1-b40c256-s5793846528-d1395151722,kata1-b15c192-s1062526208-d272346422,B+R,kata1-b40c256-s5793846528-d1395151722,1,38,katago_match,0,0,0,0.000000,0.000000000000
93,1,kata1-b6c96-s10014464-d2201128-temp-0.9,kata1-b10c128-s146897408-d54258564,W+R,kata1-b10c128-s146897408-d54258564,0,49,katago_match,0,0,0,0.000000,0.000000000000
94,1,kata1-b6c96-s8080640-d1961030-temp-0.7,kata1-b6c96-s83588096-d12203675,W+R,kata1-b6c96-s83588096-d12203675,0,29,katago_match,0,0,0,0.000000,0.000000000000
95,1,kata1-b6c96-s6127360-d1754797-temp-0.9,kata1-b6c96-s73091584-d10630987,W+R,kata1-b6c96-s73091584-d10630987,0,45,katago_match,0,0,0,0.000000,0.000000000000
96,1,kata1-b15c192-s172540416-d88080224,kata1-b6c96-s103950080-d15368530,B+R,kata1-b15c192-s172540416-d88080224,1,68,katago_match,0,0,0,0.000000,0.000000000000
97,1,kata1-b6c96-s1995008-d1329786-temp-0.9,kata1-b15c192-s798345984-d202388589,W+88,kata1-b15c192-s798345984-d202388589,0,80,katago_match,0,0,0,0.000000,0.000000000000
98,1,kata1-b6c96-s43286272-d6326857,kata1-b6c96-s10014464-d2201128,B+R,kata1-b6c96-s43286272-d6326857,1,46,katago_match,0,0,0,0.000000,0.000000000000
99,1,kata1-b6c96-s28460288-d4388379,kata1-b6c96-s5214720-d1690538,B+R,kata1-b6c96-s28460288-d4388379,1,58,katago_match,0,0,0,0.000000,0.000000000000
100,1,kata1-b6c96-s1995008-d1329786-temp-0.3,kata1-b10c128-s108710656-d44395882,W+88,kata1-b10c128-s108710656-d44395882,0,94,katago_match,0,0,0,0.000000,0.000000000000
101,1,kata1-b20c256x2-s3354994176-d716845198,kata1-b6c96-s108812288-d16129874,B+R,kata1-b20c256x2-s3354994176-d716845198,1,40,katago_match,0,0,0,0.000000,0.000000000000
102,1,kata1-b6c96-s5214720-d1690538-temp-0.7,kata1-b6c96-s1995008-d1329786,W+65,kata1-b6c96-s1995008-d1329786,0,92,katago_match,0,0,0,0.000000,0.000000000000
103,1,kata1-b6c96-s78659584-d11478487,kata1-b6c96-s15704832-d2832803,B+4,kata1-b6c96-s78659584-d11478487,1,54,katago_match,0,0,0,0.000000,0.000000000000
104,1,kata1-b40c256-s5793846528-d1395151722,kata1-b40c256x2-s4120339456-d1045882697,0,,0.5,59,katago_match,0,0,0,0.000000,0.000000000000
105,1,kata1-b15c192-s315428352-d115173910,kata1-b6c96-s55682304-d7995124,B+R,kata1-b15c192-s315428352-d115173910,1,32,katago_match,0,0,0,0.000000,0.000000000000
106,1,kata1-b6c96-s4136960-d1510003-temp-0.5,kata1-b6c96-s1248000-d550347,B+44,kata1-b6c96-s4136960-d1510003-temp-0.5,1,104,katago_match,0,0,0,0.000000,0.000000000000
107,1,kata1-b6c96-s4136960-d1510003,kata1-b6c96-s63439616-d9138325,W+R,kata1-b6c96-s63439616-d9138325,0,49,katago_match,0,0,0,0.000000,0.000000000000
108,1,kata1-b10c128-s56992512-d31122236,kata1-b6c96-s65341184-d9428755,B+2,kata1-b10c128-s56992512-d31122236,1,44,katago_match,0,0,0,0.000000,0.000000000000
109,1,kata1-b6c96-s4136960-d1510003-temp-0.9,kata1-b20c256x2-s668214784-d222255714,W+R,kata1-b20c256x2-s668214784-d222255714,0,93,katago_match,0,0,0,0.000000,0.000000000000
110,1,kata1-b15c192-s230670592-d99188084,kata1-b10c128-s182492416-d63545831,W+R,kata1-b10c128-s182492416-d63545831,0,57,katago_match,0,0,0,0.000000,0.000000000000
111,1,kata1-b6c96-s4136960-d1510003-temp-0.9,kata1-b6c96-s78659584-d11478487,W+R,kata1-b6c96-s78659584-d11478487,0,67,katago_match,0,0,0,0.000000,0.000000000000
112,1,kata1-b20c256x2-s2430231552-d525879064,kata1-b20c256x2-s1039565568-d285739972,B+R,kata1-b20c256x2-s2430231552-d525879064,1,34,katago_match,0,0,0,0.000000,0.000000000000
113,1,kata1-b20c256x2-s5055114240-d1149032340,kata1-b20c256x2-s668214784-d222255714,B+R,kata1-b20c256x2-s5055114240-d1149032340,1,44,katago_match,0,0,0,0.000000,0.000000000000
114,1,kata1-b6c96-s1248000-d550347-temp-0.3,kata1-b6c96-s130521856-d19523626,W+82,kata1-b6c96-s130521856-d19523626,0,93,katago_match,0,0,0,0.000000,0.000000000000
115,1,kata1-b15c192-s449394432-d140458288,kata1-b10c128-s146897408-d54258564,B+R,kata1-b15c192-s449394432-d140458288,1,42,katago_match,0,0,0,0.000000,0.000000000000
116,1,kata1-b20c256x2-s1039565568-d285739972,kata1-b6c96-s63439616-d9138325,B+R,kata1-b20c256x2-s1039565568-d285739972,1,38,katago_match,0,0,0,0.000000,0.000000000000
117,1,kata1-b6c96-s5214720-d1690538-temp-0.5,kata1-b6c96-s15704832-d2832803,W+R,kata1-b6c96-s15704832-d2832803,0,53,katago_match,0,0,0,0.000000,0.000000000000
118,1,kata1-b6c96-s8080640-d1961030-temp-0.7,kata1-b6c96-s6127360-d1754797,W+19,kata1-b6c96-s6127360-d1754797,0,60,katago_match,0,0,0,0.000000,0.000000000000
119,1,kata1-b6c96-s15704832-d2832803,kata1-b6c96-s8982784-d2082583,B+R,kata1-b6c96-s15704832-d2832803,1,64,katago_match,0,0,0,0.000000,0.000000000000
120,1,kata1-b6c96-s10014464-d2201128-temp-0.9,kata1-b40c256-s8049900800-d1952632576,W+R,kata1-b40c256-s8049900800-d1952632576,0,31,katago_match,0,0,0,0.000000,0.000000000000
121,1,kata1-b18c384nbt-s9761732864-d4253420187,kata1-b10c128-s356821760-d90717864,B+R,kata1-b18c384nbt-s9761732864-d4253420187,1,36,katago_match,0,0,0,0.000000,0.000000000000
122,1,kata1-b6c96-s938496-d1208807-temp-0.3,kata1-b6c96-s73091584-d10630987,W+88,kata1-b6c96-s73091584-d10630987,0,84,katago_match,0,0,0,0.000000,0.000000000000
123,1,kata1-b10c128-s501483520-d110698189,kata1-b6c96-s83588096-d12203675,B+R,kata1-b10c128-s501483520-d110698189,1,46,katago_match,0,0,0,0.000000,0.000000000000
124,1,kata1-b60c320-s6678602752-d3043834427,kata1-b20c256x2-s2430231552-d525879064,W+R,kata1-b20c256x2-s2430231552-d525879064,0,53,katago_match,0,0,0,0.000000,0.000000000000
125,1,kata1-b15c192-s315428352-d115173910,kata1-b6c96-s130521856-d19523626,B+R,kata1-b15c192-s315428352-d115173910,1,30,katago_match,0,0,0,0.000000,0.000000000000
126,1,kata1-b6c96-s1995008-d1329786-temp-0.9,kata1-b40c256-s5793846528-d1395151722,W+88,kata1-b40c256-s5793846528-d1395151722,0,94,katago_match,0,0,0,0.000000,0.000000000000
127,1,kata1-b28c512nbt-s7229617920-d4333415784,kata1-b6c96-s10825472-d2300510,B+R,kata1-b28c512nbt-s7229617920-d4333415784,1,72,katago_match,0,0,0,0.000000,0.000000000000
128,1,kata1-b6c96-s1248000-d550347-temp-0.3,kata1-b6c96-s65341184-d9428755,W+88,kata1-b6c96-s65341184-d9428755,0,94,katago_match,0,0,0,0.000000,0.000000000000
129,1,kata1-b18c384nbt-s9761732864-d4253420187,kata1-b20c256x2-s2430231552-d525879064,B+R,kata1-b18c384nbt-s9761732864-d4253420187,1,44,katago_match,0,0,0,0.000000,0.000000000000
130,1,kata1-b10c128-s108710656-d44395882,kata1-b6c96-s5214720-d1690538,B+R,kata1-b10c128-s108710656-d44395882,1,70,katago_match,0,0,0,0.000000,0.000000000000
131,1,kata1-b6c96-s4136960-d1510003-temp-0.5,kata1-b20c256x2-s1039565568-d285739972,W+R,kata1-b20c256x2-s1039565568-d285739972,0,75,katago_match,0,0,0,0.000000,0.000000000000
132,1,kata1-b15c192-s172540416-d88080224,kata1-b6c96-s115648256-d17228996,W+R,kata1-b6c96-s115648256-d17228996,0,55,katago_match,0,0,0,0.000000,0.000000000000
133,1,kata1-b6c96-s73091584-d10630987,kata1-b6c96-s28460288-d4388379,B+R,kata1-b6c96-s73091584-d10630987,1,46,katago_match,0,0,0,0.000000,0.000000000000
134,1,kata1-b6c96-s8080640-d1961030-temp-0.7,kata1-b6c96-s20302336-d3388395,W+R,kata1-b6c96-s20302336-d3388395,0,37,katago_match,0,0,0,0.000000,0.000000000000
135,1,kata1-b6c96-s141089536-d21243181,kata1-b6c96-s43286272-d6326857,W+R,kata1-b6c96-s43286272-d6326857,0,41,katago_match,0,0,0,0.000000,0.000000000000
136,1,kata1-b60c320-s6678602752-d3043834427,kata1-b6c96-s41312768-d6061202,B+R,kata1-b60c320-s6678602752-d3043834427,1,26,katago_match,0,0,0,0.000000,0.000000000000
137,1,kata1-b6c96-s8080640-d1961030-temp-0.7,kata1-b10c128-s41138688-d27396855,W+R,kata1-b10c128-s41138688-d27396855,0,55,katago_match,0,0,0,0.000000,0.000000000000
138,1,kata1-b20c256x2-s1039565568-d285739972,kata1-b6c96-s28460288-d4388379,B+4,kata1-b20c256x2-s1039565568-d285739972,1,41,katago_match,0,0,0,0.000000,0.000000000000
139,1,kata1-b6c96-s78659584-d11478487,kata1-b6c96-s41312768-d6061202,B+R,kata1-b6c96-s78659584-d11478487,1,54,katago_match,0,0,0,0.000000,0.000000000000
140,1,kata1-b6c96-s4136960-d1510003-temp-0.5,kata1-b6c96-s33239552-d5016295,W+R,kata1-b6c96-s33239552-d5016295,0,71,katago_match,0,0,0,0.000000,0.000000000000
141,1,kata1-b10c128-s146897408-d54258564,kata1-b6c96-s8982784-d2082583,B+R,kata1-b10c128-s146897408-d54258564,1,28,katago_match,0,0,0,0.000000,0.000000000000
142,1,kata1-b6c96-s8080640-d1961030-temp-0.7,kata1-b6c96-s63439616-d9138325,W+R,kata1-b6c96-s63439616-d9138325,0,49,katago_match,0,0,0,0.000000,0.000000000000
143,1,kata1-b6c96-s1995008-d1329786-temp-0.3,kata1-b6c96-s175395328-d26788732,W+88,kata1-b6c96-s175395328-d26788732,0,84,katago_match,0,0,0,0.000000,0.000000000000
144,1,kata1-b10c128-s41138688-d27396855,kata1-b6c96-s1248000-d550347,B+74,kata1-b10c128-s41138688-d27396855,1,109,katago_match,0,0,0,0.000000,0.000000000000
145,1,kata1-b15c192-s798345984-d202388589,kata1-b10c128-s356821760-d90717864,W+R,kata1-b10c128-s356821760-d90717864,0,47,katago_match,0,0,0,0.000000,0.000000000000
